key,project_name,organization_name,lg_code,prefecture_name,cft_issue_year,cft_issue_date,external_document_uri,old_taxonomy_version,old_it_related,old_core_it_delivery,old_digital_or_ai_adjacent,old_matched_subgroups,old_subgroup_count,new_taxonomy_version,new_it_related,new_core_it_delivery,new_digital_or_ai_adjacent,new_matched_subgroups,new_subgroup_count,change_types,review_decision,review_notes
ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI0LzIwMjQxMDExXzAzODIwCg==,久留米市数値地形図等修正業務委託,福岡県久留米市,40,福岡県,2024,2024-10-11T00:00:00+09:00,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20241024-2.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,False,True,data_digital,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
ZnVrdW9rYS9rb2t1cmFfaXJ5b19jZW50ZXIvMjAyNC8yMDI0MDEyNV8wMDI0Ngo=,ホームページ制作・運用保守管理業務委託,独立行政法人国立病院機構小倉医療センター,40,福岡県,2024,2024-01-25T00:00:00+09:00,https://kokura.hosp.go.jp/buppin/files/nyusatu/20240216.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
ZnVrdW9rYS9reXVzaHVfZ2FuX2NlbnRlci8yMDI0LzIwMjQwNzAxXzAwMjQ0Cg==,ホームページリニューアル業務委託契約 一式,独立行政法人国立病院機構九州がんセンター,40,福岡県,2024,2024-07-01T00:00:00+09:00,https://kyushu-cc.hosp.go.jp/filebox/resources/1719798611_2024070101_nyusatsu.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
aG9ra2FpZG8vaG9ra2FpZG9fZ2FuX2NlbnRlci8yMDI1LzIwMjUwNDE1XzAwMzMxCg==,ホームページリニューアル業務委託一式,独立行政法人国立病院機構北海道がんセンター,01,北海道,2025,2025-04-15T00:00:00+09:00,https://hokkaido-cc.hosp.go.jp/information/file/nyusatsu/20250415_01_ny.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
Z292NS9haXN0X3VuaXQvMjAyNS8yMDI1MDYwOV8wNzI3MAo=,産総研公式ホームページの構築及び保守,国立研究開発法人産業技術総合研究所,13,東京都,2025,2025-06-09T00:00:00+09:00,https://www.aist.go.jp/aist_j/procure/supplyinfo/pub/detail/JWZ89FKY,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
Z292NS9haXN0X3VuaXQvMjAyNS8yMDI1MDYyNF8wNzI3Nwo=,【訂正公告】産総研公式ホームページの構築及び保守,国立研究開発法人産業技術総合研究所,13,東京都,2025,2025-06-24T00:00:00+09:00,https://www.aist.go.jp/aist_j/procure/supplyinfo/pub/detail/GBT3THKO,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
c2VhcmNoL3BfcG9ydGFsLzIwMjUvMTEvMjAyNTExMjBfNTMzMTMK,防衛装備庁ホームページの改修役務,防衛省,13,東京都,2025,2025-11-20T00:00:00+09:00,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
dG9reW8vbmNjaGQvMjAyNS8yMDI1MDYyN18wMDM4MAo=,ダイバーシティWEBサイト構築・制作・運用保守業務委託,国立研究開発法人国立成育医療研究センター,13,東京都,2025,2025-06-27T00:00:00+09:00,https://www.ncchd.go.jp/purchase/20250627_01.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
dG9reW8vdGl0ZWNoX2FjLzIwMjUvMjAyNTA3MThfMDA2OTUK,教育用電子計算機システム移設等作業 1式,国立大学法人東京工業大学,13,東京都,2025,2025-07-18T00:00:00+09:00,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E6%95%99%E8%82%B2%E7%94%A8%E9%9B%BB%E5%AD%90%E8%A8%88%E7%AE%97%E6%A9%9F%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E7%A7%BB%E8%A8%AD%E7%AD%89%E4%BD%9C%E6%A5%AD-1%E5%BC%8F_R7.7.18-R7.8.8.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,network_infrastructure,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
b3Nha2EvbW9kLXBjby1vc2FrYS1maW4vMjAyNS8yMDI1MDEzMF8wMDM0Nwo=,ホームページリニューアル役務,防衛省自衛隊大阪地方協力本部,27,大阪府,2025,2025-01-30T00:00:00+09:00,https://www.mod.go.jp/pco/osaka/about/tender/images/070130-3koukoku.pdf,1.0.0,False,False,False,,0,1.1.0-candidate,True,True,False,software_applications,1,newly_matched|subgroup_changed|high_level_changed,approved_addition,"Title-level review confirms system use/relocation, geospatial data work, website delivery, or explicit information-system planning within the revised scope."
Z292Ny9jYnJfbWxpdC8yMDIyLzIwMjIwNTEyXzA0MjAxCg==,令和４年度 中部地方整備局 DX関連研修運営補助業務,国土交通省中部地方整備局,23,愛知県,2022,2022-05-12T00:00:00+09:00,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/r4/220512-dx-chugi.pdf,1.0.0,True,False,True,data_digital,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292Ny9jYnJfbWxpdC8yMDIyLzIwMjIwNjIzXzA0MjI1Cg==,令和４年度 中部地方整備局 DX 関連研修運営業務,国土交通省中部地方整備局,23,愛知県,2022,2022-06-23T00:00:00+09:00,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/r4/220623-dx-kyoku.pdf,1.0.0,True,False,True,data_digital,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwNjI5XzAwNTcwCg==,「令和5年度データセンター集積推進事業（関連企業立地支援）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2023,2023-06-29T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/zcg/157808.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwNzEzXzAwNjAxCg==,「令和5年度データセンター集積推進事業（セミナー）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2023,2023-07-13T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/zcg/159244.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwOTA0XzAwNzE3Cg==,「令和5年度データセンター集積推進事業（セミナー）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2023,2023-09-04T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/zcg/159244.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDIzLzIwMjMwOTA0XzAwNzE4Cg==,「令和5年度データセンター集積推進事業（関連企業立地支援）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2023,2023-09-04T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/zcg/157808.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292NC9qaWxfZ28vMjAyMy8yMDIzMDExMV8wMDI0MAo=,郵送アンケート調査「AI などデジタル技術の導入と労使コミュニケーションに関する調査」実施に係るデータ作成等業務委託（PDF:373KB）,独立行政法人労働政策研究・研修機構,13,東京都,2023,2023-01-11T00:00:00+09:00,https://www.jil.go.jp/information/nyusatsu/document/20230111a.pdf,1.0.0,True,False,True,artificial_intelligence,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292NC9qaWxfZ28vMjAyMy8yMDIzMTAxMV8wMDI2NAo=,郵送アンケート調査「ものづくり産業の人材育成・処遇とデジタル化に関する調査」実施に係るデータ作成等業務委託（PDF:329KB）,独立行政法人労働政策研究・研修機構,13,東京都,2023,2023-10-11T00:00:00+09:00,https://www.jil.go.jp/information/nyusatsu/document/20231011a.pdf,1.0.0,True,False,True,data_digital,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI0LzIwMjQwNDA0XzAxMjc2Cg==,「令和5年度データセンター集積推進事業（セミナー）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2024,2024-04-04T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/159244.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI0LzIwMjQwNDA0XzAxMjc3Cg==,「令和5年度データセンター集積推進事業（関連企業立地支援）委託業務」総合評価一般競争入札の実施について,北海道,01,北海道,2024,2024-04-04T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/157808.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI0LzIwMjQwNTAxXzAxMzgxCg==,令和6年度データセンター集積推進事業（関連企業立地支援）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2024,2024-05-01T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/187243.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI0LzIwMjQwNTE3XzAxNDQ2Cg==,令和6年度データセンター集積推進事業（セミナー）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2024,2024-05-17T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/188981.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292NC9qaWxfZ28vMjAyNC8yMDI0MDQxMF8wMDI4OQo=,WEBモニターアンケート調査｢AIの職場導入の影響に関する従業員調査（労働者Webアンケート調査）」実施に係るデータ作成等業務委託（PDF:288KB）,独立行政法人労働政策研究・研修機構,13,東京都,2024,2024-04-10T00:00:00+09:00,https://www.jil.go.jp/information/nyusatsu/document/20240410a.pdf,1.0.0,True,False,True,artificial_intelligence,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
b3Nha2Evb3Nha2FfY2l0eS8yMDI0LzIwMjQwNTMwXzAwNzQxCg==,令和6年度技術分野におけるDX人材育成研修業務委託,大阪府大阪市,27,大阪府,2024,2024-05-30T00:00:00+09:00,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000628/628006/01_setumei.docx,1.0.0,True,False,True,data_digital,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI1LzIwMjUwNTIyXzAyNDAwCg==,令和7年度データセンター集積推進事業（関連企業立地支援）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2025,2025-05-22T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/222836.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI1LzIwMjUwNTIyXzAyNDAxCg==,令和7年度データセンター集積推進事業（セミナー）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2025,2025-05-22T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/222835.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI1LzIwMjUwNjEyXzAyNDgyCg==,令和7年度データセンター集積推進事業（関連企業立地支援）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2025,2025-06-12T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/222836.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI1LzIwMjUwNjEyXzAyNDgzCg==,令和7年度データセンター集積推進事業（セミナー）委託業務に係る総合評価一般競争入札の実施について,北海道,01,北海道,2025,2025-06-12T00:00:00+09:00,https://www.pref.hokkaido.lg.jp/kz/ssg/222835.html,1.0.0,True,True,False,network_infrastructure,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292NC9qaWxfZ28vMjAyNS8yMDI1MTIwNF8wMDM2NAo=,WEBモニターアンケート調査「デジタル化・AI化の進展と能力開発・キャリア形成に関する調査」の実施に係るデータ作成等業務委託（PDF:325KB）,独立行政法人労働政策研究・研修機構,13,東京都,2025,2025-12-04T00:00:00+09:00,https://www.jil.go.jp/information/nyusatsu/document/20251204a.pdf,1.0.0,True,False,True,data_digital|artificial_intelligence,2,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
Z292MTAvbmVkb19nby8yMDI1LzIwMjUwNjI2XzAwMDQ2Cg==,「AI・人工知能EXPO2025秋」への出展に係る会場設営・運営業務,国立研究開発法人新エネルギー・産業技術総合開発機構,14,神奈川県,2025,2025-06-26T00:00:00+09:00,https://www.nedo.go.jp/content/800027717.pdf,1.0.0,True,False,True,artificial_intelligence,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
b3Nha2Evb3Nha2FfY2l0eS8yMDI1LzIwMjUwNTA3XzAwODYxCg==,令和7年度技術分野におけるDX人材育成研修業務委託,大阪府大阪市,27,大阪府,2025,2025-05-07T00:00:00+09:00,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000652/652840/01_setumei.pdf,1.0.0,True,False,True,data_digital,1,1.1.0-candidate,False,False,False,,0,removed_match|subgroup_changed|high_level_changed,approved_removal,"Title-level review confirms the v1 match came from a nontechnical topic, training, event, survey, promotion, or education-delivery context covered by a targeted exclusion."
